date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:18:06	34840/34840	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2020%20Mar%202025%2004:18:06%20GMT	https://www.aprendekids.com/%c3%83%c2%81tir%c3%83%c2%a1ny%c3%83%c2%adt%c3%83%c2%a1s%20ide:%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/%c3%83%c2%81tir%c3%83%c2%a1ny%c3%83%c2%adt%c3%83%c2%a1s%20ide_/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:06	430/430	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:07%20GMT	https://www.aprendekids.com/Dialihkan%20ke%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/Dialihkan%20ke/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:07	434/434	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:08%20GMT	https://www.aprendekids.com/Reindirizza%20a%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/Reindirizza%20a/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:08	285522/285522	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2004:18:08%20GMT	https://www.aprendekids.com/?%20%e3%81%ab%e3%83%aa%e3%83%80%e3%82%a4%e3%83%ac%e3%82%af%e3%83%88%e3%81%97%e3%81%be%e3%81%99%e3%80%82	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/index0054.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:09	438/438	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:10%20GMT	https://www.aprendekids.com/Omdirigere%20til%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/Omdirigere%20til/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:09	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:09%20GMT	https://www.aprendekids.com/doorverwijzen%20naar%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/doorverwijzen%20naar/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:09	486/486	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:10%20GMT	https://www.aprendekids.com/Przekierowa%c3%84%c2%87%20do%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/Przekierowa%c3%84%c2%87%20do/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:10	450/450	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:11%20GMT	https://www.aprendekids.com/Redirecionar%20para%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/Redirecionar%20para/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:11	598/598	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:11%20GMT	https://www.aprendekids.com/Redirec%c3%88%c2%9bioneaz%c3%84%c2%83%20c%c3%84%c2%83tre%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/Redirec%c3%88%c2%9bioneaz%c3%84%c2%83%20c%c3%84%c2%83tre/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:11	482/482	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:12%20GMT	https://www.aprendekids.com/Presmerova%c3%85%c2%a5%20na%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/Presmerova%c3%85%c2%a5%20na/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:12	34840/34840	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2020%20Mar%202025%2004:18:12%20GMT	https://www.aprendekids.com/%c3%90%c2%9f%c3%90%c2%b5%c3%91%c2%80%c3%90%c2%b5%c3%90%c2%bd%c3%90%c2%b0%c3%90%c2%bf%c3%91%c2%80%c3%90%c2%b0%c3%90%c2%b2%c3%90%c2%b8%c3%91%c2%82%c3%91%c2%8c%20%c3%90%c2%bd%c3%90%c2%b0%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/%c3%90%c2%9f%c3%90%c2%b5%c3%91%c2%80%c3%90%c2%b5%c3%90%c2%bd%c3%90%c2%b0%c3%90%c2%bf%c3%91%c2%80%c3%90%c2%b0%c3%90%c2%b2%c3%90%c2%b8%c3%91%c2%82%c3%91%c2%8c%20%c3%90%c2%bd%c3%90%c2%b0/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:12	430/430	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:13%20GMT	https://www.aprendekids.com/Preusmeri%20na%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/Preusmeri%20na/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:12	426/426	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:13%20GMT	https://www.aprendekids.com/Ridrejto%20te%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/Ridrejto%20te/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:13	34840/34840	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2020%20Mar%202025%2004:18:13%20GMT	https://www.aprendekids.com/%c3%90%c2%9f%c3%91%c2%80%c3%90%c2%b5%c3%91%c2%83%c3%91%c2%81%c3%90%c2%bc%c3%90%c2%b5%c3%91%c2%80%c3%90%c2%b8%20%c3%90%c2%bd%c3%90%c2%b0%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/%c3%90%c2%9f%c3%91%c2%80%c3%90%c2%b5%c3%91%c2%83%c3%91%c2%81%c3%90%c2%bc%c3%90%c2%b5%c3%91%c2%80%c3%90%c2%b8%20%c3%90%c2%bd%c3%90%c2%b0/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:14	442/442	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:14%20GMT	https://www.aprendekids.com/Omdirigera%20till%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/Omdirigera%20till/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:14	34840/34840	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2020%20Mar%202025%2004:18:14%20GMT	https://www.aprendekids.com/%c3%a0%c2%b9%c2%80%c3%a0%c2%b8%c2%9b%c3%a0%c2%b8%c2%a5%c3%a0%c2%b8%c2%b5%c3%a0%c2%b9%c2%88%c3%a0%c2%b8%c2%a2%c3%a0%c2%b8%c2%99%c3%a0%c2%b9%c2%80%c3%a0%c2%b8%c2%aa%c3%a0%c2%b9%c2%89%c3%a0%c2%b8%c2%99%c3%a0%c2%b8%c2%97%c3%a0%c2%b8%c2%b2%c3%a0%c2%b8%c2%87%c3%a0%c2%b9%c2%84%c3%a0%c2%b8%c2%9b%c3%a0%c2%b8%c2%97%c3%a0%c2%b8%c2%b5%c3%a0%c2%b9%c2%88%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/%c3%a0%c2%b9%c2%80%c3%a0%c2%b8%c2%9b%c3%a0%c2%b8%c2%a5%c3%a0%c2%b8%c2%b5%c3%a0%c2%b9%c2%88%c3%a0%c2%b8%c2%a2%c3%a0%c2%b8%c2%99%c3%a0%c2%b9%c2%80%c3%a0%c2%b8%c2%aa%c3%a0%c2%b9%c2%89%c3%a0%c2%b8%c2%99%c3%a0%c2%b8%c2%97%c3%a0%c2%b8%c2%b2%c3%a0%c2%b8%c2%87%c3%a0%c2%b9%c2%84%c3%a0%c2%b8%c2%9b%c3%a0%c2%b8%c2%97%c3%a0%c2%b8%c2%b5%c3%a0%c2%b9%c2%88/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:14	34840/34840	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2020%20Mar%202025%2004:18:14%20GMT	https://www.aprendekids.com/y%c3%83%c2%b6nlendirilsin%20mi%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/y%c3%83%c2%b6nlendirilsin%20mi/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:14	34840/34840	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2020%20Mar%202025%2004:18:15%20GMT	https://www.aprendekids.com/%c3%90%c2%9f%c3%90%c2%b5%c3%91%c2%80%c3%90%c2%b5%c3%91%c2%81%c3%90%c2%bf%c3%91%c2%80%c3%91%c2%8f%c3%90%c2%bc%c3%91%c2%83%c3%90%c2%b2%c3%90%c2%b0%c3%91%c2%82%c3%90%c2%b8%20%c3%90%c2%bd%c3%90%c2%b0%20/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/%c3%90%c2%9f%c3%90%c2%b5%c3%91%c2%80%c3%90%c2%b5%c3%91%c2%81%c3%90%c2%bf%c3%91%c2%80%c3%91%c2%8f%c3%90%c2%bc%c3%91%c2%83%c3%90%c2%b2%c3%90%c2%b0%c3%91%c2%82%c3%90%c2%b8%20%c3%90%c2%bd%c3%90%c2%b0/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:14	34840/34840	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2020%20Mar%202025%2004:18:15%20GMT	https://www.aprendekids.com/%c3%a9%c2%87%c2%8d%c3%a5%c2%ae%c2%9a%c3%a5%c2%90%c2%91%c3%a5%c2%88%c2%b0/?	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/%c3%a9%c2%87%c2%8d%c3%a5%c2%ae%c2%9a%c3%a5%c2%90%c2%91%c3%a5%c2%88%c2%b0/indexd41d.html	(from https://d33vglzdi1uj1c.cloudfront.net/page.3e6d29427b1c139ac336.js)
23:18:15	498/498	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:16%20GMT	https://www.aprendekids.com/Failed%20to%20load%20MercadoPago.js	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/Failed%20to%20load%20MercadoPago.3b.delayed	(from https://d33vglzdi1uj1c.cloudfront.net/vendors~page.2db090b28d043ba813c7.js)
23:18:15	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:16%20GMT	https://www.aprendekids.com/jsdom/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/jsdom/index.html	(from https://d33vglzdi1uj1c.cloudfront.net/vendors~page.2db090b28d043ba813c7.js)
23:18:15	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:16%20GMT	https://www.aprendekids.com/failed%20to%20load%20mercadopago.js	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/failed%20to%20load%20mercadopago.js	(from https://d33vglzdi1uj1c.cloudfront.net/vendors~page.2db090b28d043ba813c7.js)
23:18:15	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:17%20GMT	https://www.aprendekids.com/js/client.min.js	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/js/client.min.js	(from https://d33vglzdi1uj1c.cloudfront.net/vendors~page.2db090b28d043ba813c7.js)
23:18:15	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:17%20GMT	https://www.aprendekids.com/js/paypal-checkout.min.js	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/js/paypal-checkout.min.js	(from https://d33vglzdi1uj1c.cloudfront.net/vendors~page.2db090b28d043ba813c7.js)
23:18:17	614/614	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Mar%202025%2004:18:18%20GMT	https://www.aprendekids.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://d33vglzdi1uj1c.cloudfront.net/vendors~page.2db090b28d043ba813c7.js)
23:18:17	120633/120633	---M--	200	added ('OK')	image/jpeg	etag:%229d2fcb62f8afbb3bf7a9737c8e25a3b9%22	https://d1yei2z3i6k35z.cloudfront.net/161/61e9a8c962072_fakurian-design-dQDDMWgvotg-unsplash.jpg	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/61e9a8c962072_fakurian-design-dQDDMWgvotg-unsplash.jpg	(from https://www.aprendekids.com/)
23:18:18	32370/32370	---M--	200	added ('OK')	image/jpeg	etag:%222b969da5f2e421bb89ef863448a8ccaf%22	https://d1yei2z3i6k35z.cloudfront.net/161/61ea943175866_fakurian-design-nY14Fs8pxT8-unsplash.jpg	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/61ea943175866_fakurian-design-nY14Fs8pxT8-unsplash.jpg	(from https://www.aprendekids.com/)
23:18:18	46238/46238	---M--	200	added ('OK')	image/jpeg	etag:%22b161f8f060fcbac3d5a0b512fa8e5f94%22	https://d1yei2z3i6k35z.cloudfront.net/161/61ea9707c9125_fakurian-design-E8Ufcyxz514-unsplash.jpg	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/61ea9707c9125_fakurian-design-E8Ufcyxz514-unsplash.jpg	(from https://www.aprendekids.com/)
23:18:18	69748/69748	---M--	200	added ('OK')	image/jpeg	etag:%225f61ac9e84deec6b9bc78ba0f4f38bcf%22	https://d1yei2z3i6k35z.cloudfront.net/161/61ea976863b3c_fakurian-design-PjG_SXDkpwQ-unsplash.jpg	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/61ea976863b3c_fakurian-design-PjG_SXDkpwQ-unsplash.jpg	(from https://www.aprendekids.com/)
23:18:18	214855/214855	---M--	200	added ('OK')	image/png	etag:%2275c190dd89beaadd7a022a60ca6311e2%22	https://d1yei2z3i6k35z.cloudfront.net/161/61fa4bfcad8a8_Group85.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/61fa4bfcad8a8_Group85.png	(from https://www.aprendekids.com/)
23:18:18	1829/1829	---M--	200	added ('OK')	image/png	etag:%22a26ce9223672fe63f92a15c80225914e%22	https://d1yei2z3i6k35z.cloudfront.net/161/6290dfd062494_logo-white.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/6290dfd062494_logo-white.png	(from https://www.aprendekids.com/)
23:18:19	229645/229645	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Mar%202025%2004:18:20%20GMT	https://www.aprendekids.com/not-found	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/not-found.html	(from https://www.aprendekids.com/)
23:18:19	1986/1986	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22363657a948db8f8146cfe30684e5f852%22	https://d6r6gym8ueyux.cloudfront.net/runtimeSimplePage.205fb4b26a2ab467c913.js	C:/Mis%20lugares%20Web/clonacion/d6r6gym8ueyux.cloudfront.net/runtimeSimplePage.205fb4b26a2ab467c913.js	(from https://www.aprendekids.com/)
23:18:20	876875/876875	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2294e26c15c39a2eecbcb9147795e71379%22	https://d6r6gym8ueyux.cloudfront.net/simplePage.639371413ec22170b2c3.js	C:/Mis%20lugares%20Web/clonacion/d6r6gym8ueyux.cloudfront.net/simplePage.639371413ec22170b2c3.js	(from https://www.aprendekids.com/)
23:18:22	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:22%20GMT	https://www.aprendekids.com/omdiriger%20til%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/omdiriger%20til/index.html	(from https://www.aprendekids.com/Omdiriger%20til%20/?)
23:18:22	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:22%20GMT	https://www.aprendekids.com/p%c3%85%c2%99esm%c3%84%c2%9brovat%20na%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/p%c3%85%c2%99esm%c3%84%c2%9brovat%20na/index.html	(from https://www.aprendekids.com/P%c3%85%c2%99esm%c3%84%c2%9brovat%20na%20/?)
23:18:22	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:22%20GMT	https://www.aprendekids.com/weiterleiten%20an%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/weiterleiten%20an/index.html	(from https://www.aprendekids.com/Weiterleiten%20an%20/?)
23:18:23	1498220/1498220	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2201f66aa6d3b70877b0bbf0f4d00a3834%22	https://d6r6gym8ueyux.cloudfront.net/vendors~simplePage.29c1e2317e8e6d57e523.js	C:/Mis%20lugares%20Web/clonacion/d6r6gym8ueyux.cloudfront.net/vendors_simplePage.29c1e2317e8e6d57e523.js	(from https://www.aprendekids.com/)
23:18:23	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:24%20GMT	https://www.aprendekids.com/redirect%20to%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/redirect%20to/index.html	(from https://www.aprendekids.com/Redirect%20to%20/?)
23:18:24	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:24%20GMT	https://www.aprendekids.com/redirigir%20a%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/redirigir%20a/index.html	(from https://www.aprendekids.com/Redirigir%20a%20/?)
23:18:24	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:24%20GMT	https://www.aprendekids.com/oups%20%21%20une%20erreur%20est%20survenue%20:-/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/oups%20!%20une%20erreur%20est%20survenue%20_-/index-2.html	(from https://www.aprendekids.com/Oups%20!%20Une%20erreur%20est%20survenue%20:-/)
23:18:25	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:25%20GMT	https://www.aprendekids.com/rediriger%20vers%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/rediriger%20vers/index.html	(from https://www.aprendekids.com/Rediriger%20vers%20/?)
23:18:25	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:26%20GMT	https://www.aprendekids.com/reindirizza%20a%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/reindirizza%20a/index.html	(from https://www.aprendekids.com/Reindirizza%20a%20/?)
23:18:25	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:26%20GMT	https://www.aprendekids.com/dialihkan%20ke%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/dialihkan%20ke/index.html	(from https://www.aprendekids.com/Dialihkan%20ke%20/?)
23:18:26	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:26%20GMT	https://www.aprendekids.com/omdirigere%20til%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/omdirigere%20til/index.html	(from https://www.aprendekids.com/Omdirigere%20til%20/?)
23:18:26	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:27%20GMT	https://www.aprendekids.com/przekierowa%c3%84%c2%87%20do%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/przekierowa%c3%84%c2%87%20do/index.html	(from https://www.aprendekids.com/Przekierowa%c3%84%c2%87%20do%20/?)
23:18:27	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:27%20GMT	https://www.aprendekids.com/redirecionar%20para%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/redirecionar%20para/index.html	(from https://www.aprendekids.com/Redirecionar%20para%20/?)
23:18:27	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:28%20GMT	https://www.aprendekids.com/presmerova%c3%85%c2%a5%20na%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/presmerova%c3%85%c2%a5%20na/index.html	(from https://www.aprendekids.com/Presmerova%c3%85%c2%a5%20na%20/?)
23:18:27	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:28%20GMT	https://www.aprendekids.com/redirec%c3%88%c2%9bioneaz%c3%84%c2%83%20c%c3%84%c2%83tre%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/redirec%c3%88%c2%9bioneaz%c3%84%c2%83%20c%c3%84%c2%83tre/index.html	(from https://www.aprendekids.com/Redirec%c3%88%c2%9bioneaz%c3%84%c2%83%20c%c3%84%c2%83tre%20/?)
23:18:28	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:28%20GMT	https://www.aprendekids.com/preusmeri%20na%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/preusmeri%20na/index.html	(from https://www.aprendekids.com/Preusmeri%20na%20/?)
23:18:28	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:29%20GMT	https://www.aprendekids.com/ridrejto%20te%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/ridrejto%20te/index.html	(from https://www.aprendekids.com/Ridrejto%20te%20/?)
23:18:28	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:29%20GMT	https://www.aprendekids.com/abcdefghijklmnopqrstuvwxyzabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://d33vglzdi1uj1c.cloudfront.net/vendors~page.2db090b28d043ba813c7.js)
23:18:28	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:29%20GMT	https://www.aprendekids.com/omdirigera%20till%20/	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/omdirigera%20till/index.html	(from https://www.aprendekids.com/Omdirigera%20till%20/?)
23:18:28	229645/229645	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Mar%202025%2004:18:30%20GMT	https://www.aprendekids.com/161/60a777c6b6c23_60a777c6b6c22_favicon.png	C:/Mis%20lugares%20Web/clonacion/www.aprendekids.com/161/60a777c6b6c23_60a777c6b6c22_favicon.png	(from https://www.aprendekids.com/not-found)
23:18:28	24793/24793	---M--	200	added ('OK')	image/png	etag:%220ad9b7081a2ed231ce8b53e8aea491dc%22	https://d1yei2z3i6k35z.cloudfront.net/161/623653cb21b34_f404w.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/623653cb21b34_f404w.png	(from https://www.aprendekids.com/not-found)
23:18:29	27602/27602	---M--	200	added ('OK')	image/png	etag:%22629a9371c4ae433475111c2bc0ce40c2%22	https://d1yei2z3i6k35z.cloudfront.net/161/623cdcc162cd4_404m1.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/623cdcc162cd4_404m1.png	(from https://www.aprendekids.com/not-found)
23:18:29	36009/36009	---M--	200	added ('OK')	image/png	etag:%22ce2dc83fc7c7ca93ee8b9830602fe05d%22	https://d1yei2z3i6k35z.cloudfront.net/161/6093bf5960c6b_image10.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/6093bf5960c6b_image10.png	(from https://www.aprendekids.com/not-found)
23:18:29	1510/1510	---M--	200	added ('OK')	image/png	etag:%227362d3f47c5f7da348a3a9dedbc7bb3f%22	https://d1yei2z3i6k35z.cloudfront.net/161/608fc91216ccd_Home-Final.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/608fc91216ccd_Home-Final.png	(from https://www.aprendekids.com/not-found)
23:18:29	40090/40090	---M--	200	added ('OK')	image/png	etag:%228f9656c6e4929990fe4c1e8e88fba2cf%22	https://d1yei2z3i6k35z.cloudfront.net/161/6225151a5798f_404.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/6225151a5798f_404.png	(from https://www.aprendekids.com/not-found)
23:18:30	885/885	---M--	200	added ('OK')	image/png	etag:%22b2c798b236023ec1906d021ede34c89e%22	https://d1yei2z3i6k35z.cloudfront.net/161/61c04e6ad6420_social-4.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/61c04e6ad6420_social-4.png	(from https://www.aprendekids.com/not-found)
23:18:30	2108/2108	---M--	200	added ('OK')	image/png	etag:%22a362ec55390d51c8700e853daf60a27f%22	https://d1yei2z3i6k35z.cloudfront.net/161/61c04e7d46ba5_social-3.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/61c04e7d46ba5_social-3.png	(from https://www.aprendekids.com/not-found)
23:18:30	2187/2187	---M--	200	added ('OK')	image/png	etag:%22332f43b8b44f40173e58ed78d0d2a77c%22	https://d1yei2z3i6k35z.cloudfront.net/161/62345b1325151_social-2.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/62345b1325151_social-2.png	(from https://www.aprendekids.com/not-found)
23:18:30	2416/2416	---M--	200	added ('OK')	image/png	etag:%22921dfe9376655d769b8ece3cd3b54a4f%22	https://d1yei2z3i6k35z.cloudfront.net/161/61c04e8b2ca31_social-1.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/61c04e8b2ca31_social-1.png	(from https://www.aprendekids.com/not-found)
23:18:31	2957/2957	---M--	200	added ('OK')	image/png	etag:%22605813348ddfa66b1e7652c768dd824d%22	https://d1yei2z3i6k35z.cloudfront.net/161/61c04ec29edf1_social.png	C:/Mis%20lugares%20Web/clonacion/d1yei2z3i6k35z.cloudfront.net/161/61c04ec29edf1_social.png	(from https://www.aprendekids.com/not-found)
